cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,label
3,6,3,3,6,1,0,0,15,0.0,0.0,0.0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,1
3,3,0,3,1,1,0,7,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,0,21,0,0,0
3,3,0,3,8,1,0,3,22,0.625,0.0,0.0,8,0,8,0,0,0,8,0,0,0,1,0,0,1,0,0,0,0,1,27,7,0,0,0,0,1,0,1,0,1,0,0,0,0,24,1,0,1
3,4,1,3,2,2,0,2,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,1,0,0
2,2,0,2,4,1,0,13,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,3,0,3,18,11,11,8,8,0,0,0,0,19,1,0,1
3,3,0,3,4,1,0,8,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0,0,4,0,4,0,4,0,0,0,2,18,0,0,1
4,4,0,4,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,1,0,0,0,0,0,10,1,1,0
3,3,0,3,11,1,0,0,55,0.0,0.0,0.0,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18,1,0,1
6,10,4,6,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,4,1,0,4,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,4,0,0,0,0,19,17,0,1
4,9,5,4,1,2,2,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1025,0,0
7,7,0,7,3,1,0,7,1,0.33333334,0.0,0.0,3,0,0,0,0,3,3,0,0,0,2,0,0,2,0,0,0,0,0,17,0,0,0,0,0,6,0,2,0,4,0,0,0,0,24,0,0,1
4,4,0,4,1,1,0,9,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,12,14,0,14,0,0,0,0,21,0,0,1
2,2,0,2,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0
8,12,4,8,1,1,0,0,0,0.25,,,1,0,1,0,0,0,1,0,0,0,4,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,4,0,0,0,0,6,1,0,1
4,7,3,4,0,2,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12,1,0,0
0,0,0,0,14,1,0,0,22,0.75,0.0,0.0,13,0,8,0,5,0,13,0,0,0,8,0,0,8,0,0,0,0,0,66,8,0,0,0,0,0,0,13,0,8,1,0,0,0,23,9,0,1
4,4,0,4,6,1,0,6,0,0.0,0.0,0.0,6,2,2,0,0,4,6,0,0,0,1,1,0,1,0,0,0,0,0,35,0,0,0,0,0,0,9,6,0,1,0,0,0,0,23,0,0,0
11,11,0,11,3,1,0,11,0,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0,0,1,21,0,0,0,0,0,1,0,4,1,5,1,0,0,1,40,0,0,1
1,2,1,1,9,1,0,8,12,0.7111112,0.0,0.0,9,0,9,0,0,0,9,0,0,0,5,1,0,5,0,0,1,0,0,44,5,0,0,0,0,10,1,6,0,6,0,0,0,0,34,1,0,1
4,6,2,4,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,5,0,0,0,0,16,1,0,1
1,2,1,1,5,1,0,3,0,0.0,0.0,0.0,3,0,3,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,22,3,0,0,0,0,0,2,1,2,1,1,0,0,0,18,1,0,0
2,3,1,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19,1,0,0
2,2,0,2,2,1,0,4,0,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,1,1,0,1,0,0,1,0,0,9,0,0,0,0,0,0,7,1,0,1,0,0,0,0,15,0,0,0
2,6,4,2,9,1,0,11,0,0.5555555,0.0,0.0,6,0,6,0,0,0,6,0,0,0,3,1,0,3,0,0,2,0,0,34,1,0,1,0,0,2,1,4,0,4,1,0,0,0,71,1,0,1
2,2,0,2,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,1,2,0,0,0,1,28,0,0,0
3,6,3,3,12,2,0,4,13,0.6363637,0.0,0.0,11,0,10,0,1,0,11,0,0,0,3,0,0,0,3,0,0,0,0,704,6,0,1,0,0,0,1,8,0,6,1,0,3,0,23,1,0,1
5,5,0,5,4,1,0,4,0,0.33333334,0.0,0.0,4,0,0,0,0,4,4,0,0,0,3,0,0,3,0,0,0,0,0,25,0,0,0,0,0,6,0,6,0,6,0,0,0,0,30,0,3,1
8,11,3,8,3,1,0,10,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,22,2,0,0,0,0,7,0,5,2,5,0,0,0,0,46,1,0,1
2,2,0,2,1,1,0,2,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
2,3,1,2,1,1,0,1,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0
2,2,0,2,1,1,0,2,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0
2,3,1,2,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0
9,10,1,9,5,1,0,6,0,0.4,0.0,0.0,5,0,1,0,0,4,5,1,0,0,2,0,0,2,0,0,1,0,0,21,0,0,0,0,0,1,2,3,0,3,0,0,0,0,43,1025,0,1
5,6,1,5,7,2,0,17,19,0.71428573,0.0,0.0,7,0,6,0,1,0,7,0,0,0,1,0,0,1,0,0,1,0,3,41,3,0,0,0,1,1,1,5,0,5,0,0,1,0,95,1,1,1
3,3,0,3,3,2,0,7,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,3,0,3,1,0,0,0,18,0,0,0
7,8,1,7,17,1,0,24,0,0.41666666,0.0,0.0,8,0,6,2,0,0,6,0,0,0,3,0,0,3,0,0,2,0,2,62,7,0,9,0,0,2,0,4,0,5,1,0,0,2,89,1,2,1
6,8,2,6,5,1,0,4,0,0.0,0.0,0.0,5,1,4,1,0,0,4,0,0,0,1,0,0,1,0,0,1,0,4,18,0,0,0,0,0,0,0,1,0,2,0,0,0,1,38,1,0,1
9,11,2,9,8,1,0,14,0,0.33333334,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,2,38,2,1,2,0,0,0,0,9,0,9,3,0,0,0,34,1,0,1
1,1,0,1,1,2,0,0,0,0.0,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0
2,2,0,2,2,1,0,16,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,9,3,7,1,11,2,0,0,4,33,1,0,1
0,0,0,0,0,3,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,25,1,0,0
0,1,1,0,1,3,0,0,0,1.0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,17,1,0,1
2,2,0,2,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0
6,6,0,6,6,2,0,10,15,0.0,0.0,0.0,6,0,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,1,28,1,0,1,0,0,0,0,40,0,0,1
2,2,0,2,1,1,0,4,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11,0,0,0
5,7,2,5,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,5,1,0,5,0,0,1,0,0,7,0,0,0,0,0,0,1,1,0,5,0,0,0,0,24,1,0,1
0,0,0,0,14,1,0,0,22,0.75,0.0,0.0,13,0,8,0,5,0,13,0,0,0,8,0,0,8,0,0,0,0,0,66,8,0,0,0,0,0,0,13,0,8,1,0,0,0,23,9,0,1
1,2,1,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,5,1,0,0,0,0,4,0,0,0,1,0,0,0,0,19,1,0,0
5,7,2,5,4,1,0,11,1,0.5,0.0,0.0,3,0,2,1,0,0,2,0,0,0,2,1,0,2,0,0,2,0,1,22,3,0,0,0,0,2,4,4,1,4,1,0,0,0,49,0,2,1
2,3,1,2,10,1,0,4,3,0.0,0.0,0.0,3,3,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,5,31,1,4,0,0,1,1,16,12,10,6,2,0,0,0,13,1,0,1
1,3,2,1,1,1,2,10,0,0.0,,,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,28,1024,0,1
1,1,0,1,1,1,0,5,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,8,7,2,1,2,0,0,0,0,12,1,0,0
9,9,0,9,3,1,0,12,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,1,16,2,0,0,0,0,2,0,3,1,6,1,0,0,1,23,1,0,1
8,8,0,8,4,1,0,23,0,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,2,0,0,2,0,0,0,0,2,36,0,0,0,0,0,14,0,9,0,11,0,0,0,0,72,0,0,1
1,2,1,1,9,1,0,6,10,0.0,0.0,0.0,5,5,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,4,45,4,4,0,0,5,5,11,17,12,10,1,0,0,0,17,1,0,1
3,3,0,3,11,1,0,0,55,0.0,0.0,0.0,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18,1,0,1
19,19,0,19,7,1,0,14,0,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,2,0,0,2,0,0,0,0,1,47,7,0,0,0,0,27,0,19,7,21,0,0,0,0,54,1,0,1
4,9,5,4,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1
4,4,0,4,7,1,0,0,3,0.5714286,0.0,0.0,7,0,7,0,0,0,7,0,0,0,3,0,0,3,0,0,0,0,0,29,7,0,0,0,0,4,0,3,2,3,0,0,0,0,24,25,0,1
2,3,1,2,1,2,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,17,1,0
13,13,0,13,3,1,0,4,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,16,3,0,0,0,0,9,1,2,0,3,1,0,0,0,23,1,0,1
8,10,2,8,6,1,0,18,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,0,0,3,0,0,1,0,3,40,6,0,1,1,0,11,1,9,2,12,2,0,0,1,67,1,3,1
1,1,0,1,1,2,0,0,0,0.0,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0
2,3,1,2,3,2,0,3,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,1,0,0,1,0,2,1,2,1,0,0,0,19,1,0,0
3,5,2,3,12,2,0,4,13,0.6363637,0.0,0.0,11,0,10,0,1,0,11,0,0,0,3,0,0,0,3,0,0,0,0,456,6,0,1,0,0,0,1,8,0,6,1,0,3,0,23,1,0,1
1,1,0,1,1,1,0,2,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,3,6,13,0,6,0,0,0,0,12,1,0,0
0,1,1,0,2,1,0,0,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,8,1,0,0,0,0,3,0,1,0,1,0,0,0,0,14,1,0,0
6,6,0,6,7,1,0,15,21,0.85714287,0.0,0.0,7,0,0,1,0,6,6,0,0,0,1,1,0,1,0,0,1,0,0,31,1,0,0,0,0,5,1,7,0,6,0,0,0,5,75,0,0,1
3,4,1,3,4,2,0,7,0,0.25,0.0,0.0,4,0,3,0,1,0,4,0,0,0,1,0,0,1,0,0,1,0,0,16,2,0,0,0,1,1,1,1,1,1,0,0,0,0,17,1,0,0
5,9,4,5,1,1,0,3,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,1,0,2,0,0,2,0,1,7,0,0,0,0,0,1,0,1,0,2,0,0,0,0,17,1,1,1
4,8,4,4,5,1,3,3,4,0.5,0.0,0.0,4,0,4,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,17,0,0,1,0,0,3,0,1,0,1,1,0,0,0,15,1025,3,0
4,7,3,4,3,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,1,2,0,0,0,0,1,0,0,0,17,1,1,0
3,4,1,3,5,1,0,7,3,0.0,0.0,0.0,3,3,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,6,27,3,1,0,0,0,3,19,10,9,8,1,0,0,0,16,1,0,0
4,6,2,4,8,1,0,1,0,0.41666666,0.0,0.0,4,0,0,0,0,4,4,0,0,0,3,0,0,3,0,0,0,0,0,47,3,0,2,0,0,0,2,8,1,5,1,0,1,0,24,1,0,1
5,5,0,5,5,1,0,15,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,1,0,6,5,10,0,10,1,0,0,0,51,0,0,1
2,3,1,2,12,1,0,5,3,0.0,0.0,0.0,3,3,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,5,47,2,5,2,0,0,2,27,21,17,14,3,0,0,0,18,1,0,1
0,5,5,0,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0
3,3,0,3,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
6,6,0,6,11,1,0,17,43,0.6363636,0.0,0.0,11,0,1,0,0,10,11,0,0,0,1,0,0,1,0,0,0,0,0,95,0,0,0,0,0,30,38,20,0,20,1,0,0,6,74,0,0,1
3,4,1,3,2,1,0,2,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,10,2,0,0,0,0,0,0,2,0,2,0,0,0,0,11,1,0,0
0,2,2,0,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
3,3,0,3,108,1,0,5,5211,0.93203884,0.0,0.0,103,0,99,0,4,0,103,0,0,0,1,0,0,0,1,0,0,0,0,418,99,0,4,0,0,181,1,1,2,1,1,0,0,0,47,1036,0,1
0,1,1,0,17,1,0,8,88,0.83660126,0.0,0.0,17,0,17,0,0,0,17,0,0,0,9,1,0,9,0,0,1,0,0,76,9,0,0,0,0,12,1,10,0,10,0,0,0,0,41,1,0,1
6,7,1,6,3,2,0,2,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,1,17,0,0,1,0,0,6,0,4,0,3,1,0,0,0,46,1,0,1
5,8,3,5,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,6,0,0,0,0,16,1,0,1
3,5,2,3,2,2,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,2,0,0,0,0,0,0,0,0,17,1,1,0
1,1,0,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,19,1,0,0
1,1,0,1,1,2,0,0,0,0.0,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0
1,2,1,1,5,1,0,0,0,0.0,,,2,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,21,1,0,3,0,0,1,0,4,0,2,3,0,0,0,38,17,0,0
2,3,1,2,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
4,6,2,4,5,1,0,4,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,1,0,0,2,1,0,0,0,0,0,0,0,13,1,1,0
6,6,0,6,10,2,0,16,4,0.6875,0.0,0.0,4,0,3,1,0,0,3,0,0,0,4,3,0,4,0,0,3,0,1,34,0,1,0,0,0,13,0,8,2,6,2,0,0,0,53,1,0,1
6,6,0,6,6,2,0,11,15,0.0,0.0,0.0,6,0,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,1,28,1,0,1,0,0,0,0,40,0,0,1
1,1,0,1,1,2,0,0,0,0.0,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0
3,3,0,3,3,1,0,3,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,22,0,0,0,0,0,3,2,1,3,1,1,0,0,0,44,1,3,0
3,5,2,3,12,2,0,4,13,0.6363637,0.0,0.0,11,0,10,0,1,0,11,0,0,0,3,0,0,0,3,0,0,0,0,512,6,0,1,0,0,0,1,8,0,6,1,0,3,0,24,1,0,1
1,2,1,1,17,1,0,8,88,0.83660126,0.0,0.0,17,0,17,0,0,0,17,0,0,0,9,1,0,9,0,0,1,0,0,76,9,0,0,0,0,16,1,10,0,10,0,0,0,0,42,1,0,1
8,8,0,8,1,1,0,9,0,0.5,,,1,0,0,0,0,1,1,0,0,0,2,0,0,1,0,1,0,0,0,7,0,0,0,0,0,9,0,0,0,2,0,0,0,0,20,1,0,1
0,0,0,0,14,1,0,0,22,0.75,0.0,0.0,13,0,8,0,5,0,13,0,0,0,8,0,0,8,0,0,0,0,0,66,8,0,0,0,0,0,0,13,0,8,1,0,0,0,23,9,0,1
3,3,0,3,112,1,0,5,5629,0.93457943,0.0,0.0,107,0,103,0,4,0,107,0,0,0,1,0,0,0,1,0,0,0,0,434,103,0,4,0,0,189,1,1,2,1,1,0,0,0,49,1036,0,1
3,5,2,3,4,2,0,6,0,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,2,22,0,2,0,0,0,0,4,8,3,5,2,0,0,0,53,1,0,0
3,7,4,3,8,1,0,10,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,1,0,1,22,6,0,2,0,0,0,0,1,0,1,1,0,0,0,45,1,0,1
2,3,1,2,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0
5,5,0,5,16,1,0,0,104,0.875,0.0,0.0,16,0,16,0,0,0,16,0,0,0,8,0,0,8,0,0,0,0,0,58,8,0,0,0,0,18,1,8,0,8,0,0,0,0,32,1,0,1
3,6,3,3,12,2,0,4,13,0.6363637,0.0,0.0,11,0,10,0,1,0,11,0,0,0,3,0,0,0,3,0,0,0,0,400,6,0,1,0,0,0,1,8,0,6,1,0,3,0,24,1,0,1
3,6,3,3,12,2,0,4,13,0.6363637,0.0,0.0,11,0,10,0,1,0,11,0,0,0,3,0,0,0,3,0,0,0,0,392,6,0,1,0,0,0,1,8,0,6,1,0,3,0,23,1,0,1
2,3,1,2,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0
1,1,0,1,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,1,2,0
4,4,0,4,3,1,0,9,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,6,7,0,7,0,0,0,0,18,0,0,1
6,6,0,6,8,1,0,19,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,86,0,0,0,3,5,11,55,42,0,42,1,0,0,0,47,0,0,1
3,5,2,3,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0
4,4,0,4,2,1,0,5,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,1,4,2,2,2,1,0,0,1,33,0,0,0
3,4,1,3,2,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,1,0,1,1,0,0,0,19,1,0,0
5,7,2,5,23,1,0,50,30,0.74999994,0.0,0.0,12,1,5,7,0,0,5,0,0,0,4,0,0,4,0,0,4,0,4,119,1,3,0,3,1,4,1,15,0,15,3,0,1,1,188,1,4,1
5,6,1,5,2,1,0,6,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,1,10,1,0,0,0,0,2,0,0,1,2,0,0,0,0,27,1,1,1
5,8,3,5,11,1,0,0,55,0.0,0.0,0.0,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,1
4,4,0,4,2,1,0,6,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,2,0,2,0,0,0,0,12,0,0,0
0,4,4,0,7,1,0,8,3,0.64285713,0.0,0.0,7,0,7,0,0,0,7,0,0,0,4,1,0,4,0,0,1,0,0,36,4,0,0,0,0,7,1,5,0,5,0,0,0,0,26,1,0,1
2,2,0,2,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,1,0,0,0,3,0,0,0,0,18,0,0,1
14,14,0,14,7,1,0,8,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,33,7,0,0,0,0,18,2,4,0,5,1,0,0,0,28,1,0,1
2,2,0,2,3,1,0,5,0,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,1,1,0,1,0,0,1,0,0,12,0,0,0,0,0,0,11,1,0,1,0,0,0,0,16,0,0,0
2,3,1,2,10,1,0,3,3,0.0,0.0,0.0,3,3,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,44,2,5,0,0,0,2,22,19,15,12,3,0,0,0,17,1,0,1
13,13,0,13,9,1,0,0,36,0.0,0.0,0.0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0,0,0,0,3,0,0,0,0,0,0,0,0,37,1,0,1
2,5,3,2,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,1,0,0
1,11,10,1,85,1,0,8,3318,0.96525335,0.0,0.0,85,0,85,0,0,0,85,0,0,0,43,1,0,43,0,0,1,0,0,348,43,0,0,0,0,76,1,44,0,44,0,0,0,0,103,1,0,1
3,3,0,3,9,2,0,12,1,0.5,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,1,0,0,50,2,1,1,3,1,4,1,13,1,12,3,0,0,0,68,1,0,1
4,6,2,4,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
0,0,0,0,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,6,0,0,0,0,0,3,0,2,1,2,0,0,0,0,22,17,0,0
0,1,1,0,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0
8,8,0,8,7,1,0,36,0,0.4464286,0.0,0.0,7,0,0,0,0,7,7,0,0,0,8,4,4,4,0,0,4,0,1,70,0,0,0,4,0,16,4,22,0,21,1,0,0,1,58,0,0,1
